set_id,finger_id,gt_notes,errors,selected_notes,selected_errors,error_recall,precision,scope
bl_span_practical__ni_k3_r4,L2,207,25,15,0,0.0,0.0,all_gt
bl_span_practical__ni_k3_r4,L3,110,20,10,0,0.0,0.0,all_gt
bl_span_practical__ni_k3_r4,L4,38,13,5,0,0.0,0.0,all_gt
bl_span_practical__ni_k3_r4,L5,279,72,60,6,0.08333333333333333,0.1,all_gt
bl_span_practical__ni_k3_r4,R1,252,71,12,2,0.028169014084507043,0.16666666666666666,all_gt
bl_span_practical__ni_k3_r4,R2,193,19,14,1,0.05263157894736842,0.07142857142857142,all_gt
bl_span_practical__ni_k3_r4,R3,160,21,10,0,0.0,0.0,all_gt
bl_span_practical__ni_k3_r4,R4,136,40,19,4,0.1,0.21052631578947367,all_gt
bl_span_practical__ni_k3_r4,R5,173,66,21,7,0.10606060606060606,0.3333333333333333,all_gt
bl_span_practical__ni_k3_r4,L1,217,10,22,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k3_r4,L2,188,6,15,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k3_r4,L3,95,5,10,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k3_r4,L4,30,5,5,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k3_r4,L5,225,18,60,6,0.3333333333333333,0.1,assigned_gt
bl_span_practical__ni_k3_r4,R1,190,9,12,2,0.2222222222222222,0.16666666666666666,assigned_gt
bl_span_practical__ni_k3_r4,R2,182,8,14,1,0.125,0.07142857142857142,assigned_gt
bl_span_practical__ni_k3_r4,R3,146,7,10,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k3_r4,R4,118,22,19,4,0.18181818181818182,0.21052631578947367,assigned_gt
bl_span_practical__ni_k3_r4,R5,134,27,21,7,0.25925925925925924,0.3333333333333333,assigned_gt
bl_span_practical__ni_k5_r1,L1,252,45,13,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r1,L2,207,25,10,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r1,L3,110,20,7,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r1,L4,38,13,4,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r1,L5,279,72,56,6,0.08333333333333333,0.10714285714285714,all_gt
bl_span_practical__ni_k5_r1,R1,252,71,4,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r1,R2,193,19,11,1,0.05263157894736842,0.09090909090909091,all_gt
bl_span_practical__ni_k5_r1,R3,160,21,4,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r1,R4,136,40,9,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r1,R5,173,66,13,6,0.09090909090909091,0.46153846153846156,all_gt
bl_span_practical__ni_k5_r1,L1,217,10,13,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r1,L2,188,6,10,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r1,L3,95,5,7,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r1,L4,30,5,4,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r1,L5,225,18,56,6,0.3333333333333333,0.10714285714285714,assigned_gt
bl_span_practical__ni_k5_r1,R1,190,9,4,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r1,R2,182,8,11,1,0.125,0.09090909090909091,assigned_gt
bl_span_practical__ni_k5_r1,R3,146,7,4,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r1,R4,118,22,9,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r1,R5,134,27,13,6,0.2222222222222222,0.46153846153846156,assigned_gt
bl_span_practical__ni_k5_r2,L1,252,45,13,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r2,L2,207,25,10,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r2,L3,110,20,7,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r2,L4,38,13,4,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r2,L5,279,72,56,6,0.08333333333333333,0.10714285714285714,all_gt
bl_span_practical__ni_k5_r2,R1,252,71,4,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r2,R2,193,19,11,1,0.05263157894736842,0.09090909090909091,all_gt
bl_span_practical__ni_k5_r2,R3,160,21,4,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r2,R4,136,40,9,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r2,R5,173,66,13,6,0.09090909090909091,0.46153846153846156,all_gt
bl_span_practical__ni_k5_r2,L1,217,10,13,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r2,L2,188,6,10,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r2,L3,95,5,7,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r2,L4,30,5,4,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r2,L5,225,18,56,6,0.3333333333333333,0.10714285714285714,assigned_gt
bl_span_practical__ni_k5_r2,R1,190,9,4,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r2,R2,182,8,11,1,0.125,0.09090909090909091,assigned_gt
bl_span_practical__ni_k5_r2,R3,146,7,4,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r2,R4,118,22,9,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r2,R5,134,27,13,6,0.2222222222222222,0.46153846153846156,assigned_gt
bl_span_practical__ni_k5_r4,L1,252,45,13,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r4,L2,207,25,10,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r4,L3,110,20,7,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r4,L4,38,13,4,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r4,L5,279,72,56,6,0.08333333333333333,0.10714285714285714,all_gt
bl_span_practical__ni_k5_r4,R1,252,71,4,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r4,R2,193,19,11,1,0.05263157894736842,0.09090909090909091,all_gt
bl_span_practical__ni_k5_r4,R3,160,21,4,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r4,R4,136,40,9,0,0.0,0.0,all_gt
bl_span_practical__ni_k5_r4,R5,173,66,13,6,0.09090909090909091,0.46153846153846156,all_gt
bl_span_practical__ni_k5_r4,L1,217,10,13,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r4,L2,188,6,10,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r4,L3,95,5,7,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r4,L4,30,5,4,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r4,L5,225,18,56,6,0.3333333333333333,0.10714285714285714,assigned_gt
bl_span_practical__ni_k5_r4,R1,190,9,4,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r4,R2,182,8,11,1,0.125,0.09090909090909091,assigned_gt
bl_span_practical__ni_k5_r4,R3,146,7,4,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r4,R4,118,22,9,0,0.0,0.0,assigned_gt
bl_span_practical__ni_k5_r4,R5,134,27,13,6,0.2222222222222222,0.46153846153846156,assigned_gt
bl_span_comfortable__ni_k2_r1,L1,252,45,34,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k2_r1,L2,207,25,26,1,0.04,0.038461538461538464,all_gt
bl_span_comfortable__ni_k2_r1,L3,110,20,21,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k2_r1,L4,38,13,8,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k2_r1,L5,279,72,73,9,0.125,0.1232876712328767,all_gt
bl_span_comfortable__ni_k2_r1,R1,252,71,19,1,0.014084507042253521,0.05263157894736842,all_gt
bl_span_comfortable__ni_k2_r1,R2,193,19,29,1,0.05263157894736842,0.034482758620689655,all_gt
bl_span_comfortable__ni_k2_r1,R3,160,21,25,1,0.047619047619047616,0.04,all_gt
bl_span_comfortable__ni_k2_r1,R4,136,40,25,2,0.05,0.08,all_gt
bl_span_comfortable__ni_k2_r1,R5,173,66,32,11,0.16666666666666666,0.34375,all_gt
bl_span_comfortable__ni_k2_r1,L1,217,10,34,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k2_r1,L2,188,6,26,1,0.16666666666666666,0.038461538461538464,assigned_gt
bl_span_comfortable__ni_k2_r1,L3,95,5,21,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k2_r1,L4,30,5,8,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k2_r1,L5,225,18,73,9,0.5,0.1232876712328767,assigned_gt
bl_span_comfortable__ni_k2_r1,R1,190,9,19,1,0.1111111111111111,0.05263157894736842,assigned_gt
bl_span_comfortable__ni_k2_r1,R2,182,8,29,1,0.125,0.034482758620689655,assigned_gt
bl_span_comfortable__ni_k2_r1,R3,146,7,25,1,0.14285714285714285,0.04,assigned_gt
bl_span_comfortable__ni_k2_r1,R4,118,22,25,2,0.09090909090909091,0.08,assigned_gt
bl_span_comfortable__ni_k2_r1,R5,134,27,32,11,0.4074074074074074,0.34375,assigned_gt
bl_span_comfortable__ni_k2_r2,L1,252,45,38,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k2_r2,L2,207,25,32,1,0.04,0.03125,all_gt
bl_span_comfortable__ni_k2_r2,L3,110,20,25,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k2_r2,L4,38,13,9,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k2_r2,L5,279,72,76,10,0.1388888888888889,0.13157894736842105,all_gt
bl_span_comfortable__ni_k2_r2,R1,252,71,26,3,0.04225352112676056,0.11538461538461539,all_gt
bl_span_comfortable__ni_k2_r2,R2,193,19,35,1,0.05263157894736842,0.02857142857142857,all_gt
bl_span_comfortable__ni_k2_r2,R3,160,21,30,1,0.047619047619047616,0.03333333333333333,all_gt
bl_span_comfortable__ni_k2_r2,R4,136,40,30,4,0.1,0.13333333333333333,all_gt
bl_span_comfortable__ni_k2_r2,R5,173,66,37,12,0.18181818181818182,0.32432432432432434,all_gt
bl_span_comfortable__ni_k2_r2,L1,217,10,38,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k2_r2,L2,188,6,32,1,0.16666666666666666,0.03125,assigned_gt
bl_span_comfortable__ni_k2_r2,L3,95,5,25,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k2_r2,L4,30,5,9,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k2_r2,L5,225,18,76,10,0.5555555555555556,0.13157894736842105,assigned_gt
bl_span_comfortable__ni_k2_r2,R1,190,9,26,3,0.3333333333333333,0.11538461538461539,assigned_gt
bl_span_comfortable__ni_k2_r2,R2,182,8,35,1,0.125,0.02857142857142857,assigned_gt
bl_span_comfortable__ni_k2_r2,R3,146,7,30,1,0.14285714285714285,0.03333333333333333,assigned_gt
bl_span_comfortable__ni_k2_r2,R4,118,22,30,4,0.18181818181818182,0.13333333333333333,assigned_gt
bl_span_comfortable__ni_k2_r2,R5,134,27,37,12,0.4444444444444444,0.32432432432432434,assigned_gt
bl_span_comfortable__ni_k2_r4,L1,252,45,52,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k2_r4,L2,207,25,40,1,0.04,0.025,all_gt
bl_span_comfortable__ni_k2_r4,L3,110,20,26,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k2_r4,L4,38,13,10,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k2_r4,L5,279,72,84,11,0.1527777777777778,0.13095238095238096,all_gt
bl_span_comfortable__ni_k2_r4,R1,252,71,32,3,0.04225352112676056,0.09375,all_gt
bl_span_comfortable__ni_k2_r4,R2,193,19,41,1,0.05263157894736842,0.024390243902439025,all_gt
bl_span_comfortable__ni_k2_r4,R3,160,21,40,1,0.047619047619047616,0.025,all_gt
bl_span_comfortable__ni_k2_r4,R4,136,40,43,8,0.2,0.18604651162790697,all_gt
bl_span_comfortable__ni_k2_r4,R5,173,66,47,13,0.19696969696969696,0.2765957446808511,all_gt
bl_span_comfortable__ni_k2_r4,L1,217,10,52,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k2_r4,L2,188,6,40,1,0.16666666666666666,0.025,assigned_gt
bl_span_comfortable__ni_k2_r4,L3,95,5,26,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k2_r4,L4,30,5,10,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k2_r4,L5,225,18,84,11,0.6111111111111112,0.13095238095238096,assigned_gt
bl_span_comfortable__ni_k2_r4,R1,190,9,32,3,0.3333333333333333,0.09375,assigned_gt
bl_span_comfortable__ni_k2_r4,R2,182,8,41,1,0.125,0.024390243902439025,assigned_gt
bl_span_comfortable__ni_k2_r4,R3,146,7,40,1,0.14285714285714285,0.025,assigned_gt
bl_span_comfortable__ni_k2_r4,R4,118,22,43,8,0.36363636363636365,0.18604651162790697,assigned_gt
bl_span_comfortable__ni_k2_r4,R5,134,27,47,13,0.48148148148148145,0.2765957446808511,assigned_gt
bl_span_comfortable__ni_k3_r1,L1,252,45,25,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k3_r1,L2,207,25,22,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k3_r1,L3,110,20,20,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k3_r1,L4,38,13,8,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k3_r1,L5,279,72,68,9,0.125,0.1323529411764706,all_gt
bl_span_comfortable__ni_k3_r1,R1,252,71,9,1,0.014084507042253521,0.1111111111111111,all_gt
bl_span_comfortable__ni_k3_r1,R2,193,19,25,1,0.05263157894736842,0.04,all_gt
bl_span_comfortable__ni_k3_r1,R3,160,21,19,1,0.047619047619047616,0.05263157894736842,all_gt
bl_span_comfortable__ni_k3_r1,R4,136,40,23,2,0.05,0.08695652173913043,all_gt
bl_span_comfortable__ni_k3_r1,R5,173,66,28,9,0.13636363636363635,0.32142857142857145,all_gt
bl_span_comfortable__ni_k3_r1,L1,217,10,25,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k3_r1,L2,188,6,22,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k3_r1,L3,95,5,20,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k3_r1,L4,30,5,8,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k3_r1,L5,225,18,68,9,0.5,0.1323529411764706,assigned_gt
bl_span_comfortable__ni_k3_r1,R1,190,9,9,1,0.1111111111111111,0.1111111111111111,assigned_gt
bl_span_comfortable__ni_k3_r1,R2,182,8,25,1,0.125,0.04,assigned_gt
bl_span_comfortable__ni_k3_r1,R3,146,7,19,1,0.14285714285714285,0.05263157894736842,assigned_gt
bl_span_comfortable__ni_k3_r1,R4,118,22,23,2,0.09090909090909091,0.08695652173913043,assigned_gt
bl_span_comfortable__ni_k3_r1,R5,134,27,28,9,0.3333333333333333,0.32142857142857145,assigned_gt
bl_span_comfortable__ni_k3_r2,L1,252,45,28,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k3_r2,L2,207,25,23,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k3_r2,L3,110,20,22,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k3_r2,L4,38,13,8,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k3_r2,L5,279,72,68,9,0.125,0.1323529411764706,all_gt
bl_span_comfortable__ni_k3_r2,R1,252,71,12,2,0.028169014084507043,0.16666666666666666,all_gt
bl_span_comfortable__ni_k3_r2,R2,193,19,26,1,0.05263157894736842,0.038461538461538464,all_gt
bl_span_comfortable__ni_k3_r2,R3,160,21,19,1,0.047619047619047616,0.05263157894736842,all_gt
bl_span_comfortable__ni_k3_r2,R4,136,40,24,3,0.075,0.125,all_gt
bl_span_comfortable__ni_k3_r2,R5,173,66,31,9,0.13636363636363635,0.2903225806451613,all_gt
bl_span_comfortable__ni_k3_r2,L1,217,10,28,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k3_r2,L2,188,6,23,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k3_r2,L3,95,5,22,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k3_r2,L4,30,5,8,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k3_r2,L5,225,18,68,9,0.5,0.1323529411764706,assigned_gt
bl_span_comfortable__ni_k3_r2,R1,190,9,12,2,0.2222222222222222,0.16666666666666666,assigned_gt
bl_span_comfortable__ni_k3_r2,R2,182,8,26,1,0.125,0.038461538461538464,assigned_gt
bl_span_comfortable__ni_k3_r2,R3,146,7,19,1,0.14285714285714285,0.05263157894736842,assigned_gt
bl_span_comfortable__ni_k3_r2,R4,118,22,24,3,0.13636363636363635,0.125,assigned_gt
bl_span_comfortable__ni_k3_r2,R5,134,27,31,9,0.3333333333333333,0.2903225806451613,assigned_gt
bl_span_comfortable__ni_k3_r4,L1,252,45,33,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k3_r4,L2,207,25,25,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k3_r4,L3,110,20,22,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k3_r4,L4,38,13,9,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k3_r4,L5,279,72,70,9,0.125,0.12857142857142856,all_gt
bl_span_comfortable__ni_k3_r4,R1,252,71,13,2,0.028169014084507043,0.15384615384615385,all_gt
bl_span_comfortable__ni_k3_r4,R2,193,19,27,1,0.05263157894736842,0.037037037037037035,all_gt
bl_span_comfortable__ni_k3_r4,R3,160,21,22,1,0.047619047619047616,0.045454545454545456,all_gt
bl_span_comfortable__ni_k3_r4,R4,136,40,31,6,0.15,0.1935483870967742,all_gt
bl_span_comfortable__ni_k3_r4,R5,173,66,34,10,0.15151515151515152,0.29411764705882354,all_gt
bl_span_comfortable__ni_k3_r4,L1,217,10,33,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k3_r4,L2,188,6,25,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k3_r4,L3,95,5,22,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k3_r4,L4,30,5,9,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k3_r4,L5,225,18,70,9,0.5,0.12857142857142856,assigned_gt
bl_span_comfortable__ni_k3_r4,R1,190,9,13,2,0.2222222222222222,0.15384615384615385,assigned_gt
bl_span_comfortable__ni_k3_r4,R2,182,8,27,1,0.125,0.037037037037037035,assigned_gt
bl_span_comfortable__ni_k3_r4,R3,146,7,22,1,0.14285714285714285,0.045454545454545456,assigned_gt
bl_span_comfortable__ni_k3_r4,R4,118,22,31,6,0.2727272727272727,0.1935483870967742,assigned_gt
bl_span_comfortable__ni_k3_r4,R5,134,27,34,10,0.37037037037037035,0.29411764705882354,assigned_gt
bl_span_comfortable__ni_k5_r1,L1,252,45,24,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k5_r1,L2,207,25,22,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k5_r1,L3,110,20,20,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k5_r1,L4,38,13,8,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k5_r1,L5,279,72,66,9,0.125,0.13636363636363635,all_gt
bl_span_comfortable__ni_k5_r1,R1,252,71,5,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k5_r1,R2,193,19,24,1,0.05263157894736842,0.041666666666666664,all_gt
bl_span_comfortable__ni_k5_r1,R3,160,21,17,1,0.047619047619047616,0.058823529411764705,all_gt
bl_span_comfortable__ni_k5_r1,R4,136,40,21,2,0.05,0.09523809523809523,all_gt
bl_span_comfortable__ni_k5_r1,R5,173,66,26,9,0.13636363636363635,0.34615384615384615,all_gt
bl_span_comfortable__ni_k5_r1,L1,217,10,24,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k5_r1,L2,188,6,22,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k5_r1,L3,95,5,20,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k5_r1,L4,30,5,8,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k5_r1,L5,225,18,66,9,0.5,0.13636363636363635,assigned_gt
bl_span_comfortable__ni_k5_r1,R1,190,9,5,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k5_r1,R2,182,8,24,1,0.125,0.041666666666666664,assigned_gt
bl_span_comfortable__ni_k5_r1,R3,146,7,17,1,0.14285714285714285,0.058823529411764705,assigned_gt
bl_span_comfortable__ni_k5_r1,R4,118,22,21,2,0.09090909090909091,0.09523809523809523,assigned_gt
bl_span_comfortable__ni_k5_r1,R5,134,27,26,9,0.3333333333333333,0.34615384615384615,assigned_gt
bl_span_comfortable__ni_k5_r2,L1,252,45,24,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k5_r2,L2,207,25,22,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k5_r2,L3,110,20,20,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k5_r2,L4,38,13,8,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k5_r2,L5,279,72,66,9,0.125,0.13636363636363635,all_gt
bl_span_comfortable__ni_k5_r2,R1,252,71,5,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k5_r2,R2,193,19,24,1,0.05263157894736842,0.041666666666666664,all_gt
bl_span_comfortable__ni_k5_r2,R3,160,21,17,1,0.047619047619047616,0.058823529411764705,all_gt
bl_span_comfortable__ni_k5_r2,R4,136,40,21,2,0.05,0.09523809523809523,all_gt
bl_span_comfortable__ni_k5_r2,R5,173,66,26,9,0.13636363636363635,0.34615384615384615,all_gt
bl_span_comfortable__ni_k5_r2,L1,217,10,24,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k5_r2,L2,188,6,22,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k5_r2,L3,95,5,20,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k5_r2,L4,30,5,8,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k5_r2,L5,225,18,66,9,0.5,0.13636363636363635,assigned_gt
bl_span_comfortable__ni_k5_r2,R1,190,9,5,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k5_r2,R2,182,8,24,1,0.125,0.041666666666666664,assigned_gt
bl_span_comfortable__ni_k5_r2,R3,146,7,17,1,0.14285714285714285,0.058823529411764705,assigned_gt
bl_span_comfortable__ni_k5_r2,R4,118,22,21,2,0.09090909090909091,0.09523809523809523,assigned_gt
bl_span_comfortable__ni_k5_r2,R5,134,27,26,9,0.3333333333333333,0.34615384615384615,assigned_gt
bl_span_comfortable__ni_k5_r4,L1,252,45,24,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k5_r4,L2,207,25,22,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k5_r4,L3,110,20,20,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k5_r4,L4,38,13,8,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k5_r4,L5,279,72,66,9,0.125,0.13636363636363635,all_gt
bl_span_comfortable__ni_k5_r4,R1,252,71,5,0,0.0,0.0,all_gt
bl_span_comfortable__ni_k5_r4,R2,193,19,24,1,0.05263157894736842,0.041666666666666664,all_gt
bl_span_comfortable__ni_k5_r4,R3,160,21,17,1,0.047619047619047616,0.058823529411764705,all_gt
bl_span_comfortable__ni_k5_r4,R4,136,40,21,2,0.05,0.09523809523809523,all_gt
bl_span_comfortable__ni_k5_r4,R5,173,66,26,9,0.13636363636363635,0.34615384615384615,all_gt
bl_span_comfortable__ni_k5_r4,L1,217,10,24,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k5_r4,L2,188,6,22,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k5_r4,L3,95,5,20,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k5_r4,L4,30,5,8,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k5_r4,L5,225,18,66,9,0.5,0.13636363636363635,assigned_gt
bl_span_comfortable__ni_k5_r4,R1,190,9,5,0,0.0,0.0,assigned_gt
bl_span_comfortable__ni_k5_r4,R2,182,8,24,1,0.125,0.041666666666666664,assigned_gt
bl_span_comfortable__ni_k5_r4,R3,146,7,17,1,0.14285714285714285,0.058823529411764705,assigned_gt
bl_span_comfortable__ni_k5_r4,R4,118,22,21,2,0.09090909090909091,0.09523809523809523,assigned_gt
bl_span_comfortable__ni_k5_r4,R5,134,27,26,9,0.3333333333333333,0.34615384615384615,assigned_gt
bl_span_relative__ni_k2_r1,L1,252,45,99,2,0.044444444444444446,0.020202020202020204,all_gt
bl_span_relative__ni_k2_r1,L2,207,25,83,3,0.12,0.03614457831325301,all_gt
bl_span_relative__ni_k2_r1,L3,110,20,34,3,0.15,0.08823529411764706,all_gt
bl_span_relative__ni_k2_r1,L4,38,13,13,3,0.23076923076923078,0.23076923076923078,all_gt
bl_span_relative__ni_k2_r1,L5,279,72,127,12,0.16666666666666666,0.09448818897637795,all_gt
bl_span_relative__ni_k2_r1,R1,252,71,55,7,0.09859154929577464,0.12727272727272726,all_gt
bl_span_relative__ni_k2_r1,R2,193,19,62,2,0.10526315789473684,0.03225806451612903,all_gt
bl_span_relative__ni_k2_r1,R3,160,21,61,5,0.23809523809523808,0.08196721311475409,all_gt
bl_span_relative__ni_k2_r1,R4,136,40,48,12,0.3,0.25,all_gt
bl_span_relative__ni_k2_r1,R5,173,66,78,14,0.21212121212121213,0.1794871794871795,all_gt
bl_span_relative__ni_k2_r1,L1,217,10,99,2,0.2,0.020202020202020204,assigned_gt
bl_span_relative__ni_k2_r1,L2,188,6,83,3,0.5,0.03614457831325301,assigned_gt
bl_span_relative__ni_k2_r1,L3,95,5,34,3,0.6,0.08823529411764706,assigned_gt
bl_span_relative__ni_k2_r1,L4,30,5,13,3,0.6,0.23076923076923078,assigned_gt
bl_span_relative__ni_k2_r1,L5,225,18,127,12,0.6666666666666666,0.09448818897637795,assigned_gt
bl_span_relative__ni_k2_r1,R1,190,9,55,7,0.7777777777777778,0.12727272727272726,assigned_gt
bl_span_relative__ni_k2_r1,R2,182,8,62,2,0.25,0.03225806451612903,assigned_gt
bl_span_relative__ni_k2_r1,R3,146,7,61,5,0.7142857142857143,0.08196721311475409,assigned_gt
bl_span_relative__ni_k2_r1,R4,118,22,48,12,0.5454545454545454,0.25,assigned_gt
bl_span_relative__ni_k2_r1,R5,134,27,78,14,0.5185185185185185,0.1794871794871795,assigned_gt
bl_span_relative__ni_k2_r2,L1,252,45,101,2,0.044444444444444446,0.019801980198019802,all_gt
bl_span_relative__ni_k2_r2,L2,207,25,86,3,0.12,0.03488372093023256,all_gt
bl_span_relative__ni_k2_r2,L3,110,20,35,3,0.15,0.08571428571428572,all_gt
bl_span_relative__ni_k2_r2,L4,38,13,13,3,0.23076923076923078,0.23076923076923078,all_gt
bl_span_relative__ni_k2_r2,L5,279,72,129,13,0.18055555555555555,0.10077519379844961,all_gt
bl_span_relative__ni_k2_r2,R1,252,71,60,7,0.09859154929577464,0.11666666666666667,all_gt
bl_span_relative__ni_k2_r2,R2,193,19,65,2,0.10526315789473684,0.03076923076923077,all_gt
bl_span_relative__ni_k2_r2,R3,160,21,65,5,0.23809523809523808,0.07692307692307693,all_gt
bl_span_relative__ni_k2_r2,R4,136,40,52,14,0.35,0.2692307692307692,all_gt
bl_span_relative__ni_k2_r2,R5,173,66,82,15,0.22727272727272727,0.18292682926829268,all_gt
bl_span_relative__ni_k2_r2,L1,217,10,101,2,0.2,0.019801980198019802,assigned_gt
bl_span_relative__ni_k2_r2,L2,188,6,86,3,0.5,0.03488372093023256,assigned_gt
bl_span_relative__ni_k2_r2,L3,95,5,35,3,0.6,0.08571428571428572,assigned_gt
